name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,days_since_review,brooklyn_whole,price_category
So Much Room in Brooklyn,459054,Famous,Brooklyn,Crown Heights,40.675909999999995,-73.94715,Entire home/apt,150,5,5,2018-07-22,0.05,1,0,-1034,True,medium
Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,2019-01-14,0.11,5,179,-858,True,low
"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.680479999999996,-73.94911,Entire home/apt,90,3,218,2019-06-28,2.26,4,324,-693,True,low
MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963000000001,Entire home/apt,120,2,75,2019-06-23,0.76,2,237,-698,True,medium
The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175,2,370,2019-07-05,3.74,1,204,-686,True,medium
"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,2019-06-21,1.04,1,272,-700,True,medium
Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,2016-07-18,0.13,1,0,-1768,True,medium
Spacious Loft in Clinton Hill,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,2018-12-26,0.07,1,9,-877,True,medium
"The Brooklyn Waverly, One Bedroom",116599,Sahr,Brooklyn,Clinton Hill,40.684129999999996,-73.96542,Private room,165,4,11,2019-06-07,0.11,3,365,-714,False,medium
Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,522164,Wanda,Brooklyn,Other,40.68795,-73.97332,Entire home/apt,123,30,15,2019-05-01,0.15,1,189,-751,True,medium
Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Other,40.66918,-73.99186999999999,Entire home/apt,130,7,98,2019-06-28,0.99,1,35,-693,True,medium
Colorful Artistic Williamsburg Apt,530032,Lee And Tara,Brooklyn,Williamsburg,40.71125,-73.95613,Private room,100,3,31,2019-03-01,0.31,1,0,-812,False,low
Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,2019-06-26,1.76,1,359,-695,True,medium
2 BR w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.738609999999994,-73.95485,Private room,599,3,9,2018-05-19,0.09,28,60,-1098,False,high
Private 1-Bedroom Apt in Townhouse,322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,2019-01-05,0.16,5,282,-867,True,low
Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,2019-06-16,0.87,1,102,-705,True,medium
Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,248,2019-06-20,2.53,3,274,-701,True,medium
Sunny 3BR Apt Ideal for Family  ,572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,2013-01-01,0.03,1,157,-3062,True,medium
ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,Brooklyn,Other,40.69088,-73.97306999999999,Private room,95,2,163,2019-05-24,1.66,2,331,-728,False,low
Brooklyn- Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67555,-73.95057,Private room,55,2,247,2019-06-21,2.51,2,275,-700,False,low
Large Park Slope Townhouse Duplex,579495,Susi,Brooklyn,Other,40.66527,-73.9886,Entire home/apt,199,14,27,2019-05-19,0.28,2,223,-733,True,medium
ROOM WITH A  KITCHENETTE,209460,Marylyn,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80,3,225,2019-06-24,2.27,4,315,-697,True,low
"Conveniently Located, Sunny Brooklyn Heights!",593115,LuLu,Brooklyn,Other,40.69263,-73.99438,Entire home/apt,150,30,95,2018-05-26,0.96,1,281,-1091,True,medium
Style in Stuyvesant Heights,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110,4,70,2019-06-28,0.75,1,283,-693,True,medium
Williamsburg apartment right by the subway,138069,Itamar,Brooklyn,Williamsburg,40.70665,-73.94060999999999,Entire home/apt,190,4,50,2019-07-02,0.51,1,331,-689,True,medium
Spacious Brooklyn Loft - 2 Bedroom,262812,Vikram,Brooklyn,Williamsburg,40.72063,-73.95952,Entire home/apt,200,2,29,2019-06-23,0.31,1,36,-698,True,medium
"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67644,-73.98082,Entire home/apt,165,2,23,2016-05-02,0.23,2,7,-1845,True,medium
Authentic New York City Living ,622855,Rodney,Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private room,99,2,38,2019-06-03,0.54,2,307,-718,False,low
SUPER BIG AND COZY PRIVATE BEDROOM,308652,Antonín,Brooklyn,Other,40.64302,-73.97255,Private room,39,1,82,2019-05-19,0.94,2,365,-733,False,low
"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,Brooklyn,Other,40.668620000000004,-73.9926,Entire home/apt,260,30,3,2014-08-04,0.03,1,316,-2482,True,high
Cozy and Bright One Bedroom in BK,275563,Lauren,Brooklyn,Greenpoint,40.72473,-73.95199000000001,Entire home/apt,165,2,175,2019-07-07,1.79,1,139,-684,True,medium
Perfect Williamsburg Summer Haven,507186,Holly,Brooklyn,Williamsburg,40.711090000000006,-73.94332,Entire home/apt,125,2,15,2016-06-06,0.15,1,0,-1810,True,medium
Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,2019-05-30,0.38,1,52,-722,True,high
"Private, spacious room in Brooklyn",663764,Karen,Brooklyn,East Flatbush,40.650999999999996,-73.94886,Private room,50,2,263,2019-06-24,2.69,2,136,-697,False,low
Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Other,40.68626,-73.97598,Entire home/apt,170,3,86,2019-06-20,0.91,2,286,-701,True,medium
Stunning arty 3200sf 3FLR+3BR townhome w/terrace,663384,Irena,Brooklyn,Park Slope,40.676320000000004,-73.97616,Entire home/apt,250,7,18,2019-05-27,0.21,1,18,-725,True,high
Sunny and Spacious Designer's Home,674970,Michael,Brooklyn,Greenpoint,40.722120000000004,-73.94254000000001,Entire home/apt,141,5,8,2018-07-08,0.21,1,9,-1048,True,medium
"Spacious,Sunny, private one bedroom",680818,Jessica,Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,2019-01-31,0.73,1,3,-841,True,low
Truly Amazing Oasis In The City,622866,Daniel,Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,2019-07-05,1.55,1,277,-686,True,high
Holiday Time in NY - Oh My!!,683975,Ivy,Brooklyn,Crown Heights,40.6755,-73.95878,Private room,79,2,115,2017-05-25,1.18,1,0,-1457,False,low
Affordable Furnished Apartment,686768,Mark,Brooklyn,Other,40.6858,-73.9828,Entire home/apt,120,3,232,2019-06-22,2.41,1,221,-699,True,medium
Architect's Brownstone,687361,Orna,Brooklyn,Park Slope,40.67535,-73.97654,Entire home/apt,495,1,35,2018-01-13,0.41,1,355,-1224,True,high
The Heart of Prime Williamsburg,404424,Oliver,Brooklyn,Williamsburg,40.719429999999996,-73.9565,Entire home/apt,145,7,8,2014-06-06,0.08,1,0,-2541,True,medium
Three-bedroom house in a quiet neighborhood,709434,Meighan,Brooklyn,Other,40.65749,-73.97675,Entire home/apt,250,4,52,2019-04-27,0.72,1,188,-755,True,high
Garage Designer Loft,716064,Mihalis,Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,2019-05-11,0.86,1,331,-741,True,high
"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",216191,M,Brooklyn,Williamsburg,40.7102,-73.94495,Private room,98,2,8,2018-12-11,0.09,4,0,-892,False,low
Greenpoint Spacious Loft,737585,Pat,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,2019-06-16,1.09,1,22,-705,True,medium
Incredible Prime Williamsburg Loft!,656841,Meredith,Brooklyn,Williamsburg,40.71624,-73.96271999999999,Entire home/apt,255,45,39,2019-05-02,0.5,1,89,-750,True,high
Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72,31,88,2019-06-16,0.91,1,164,-705,True,low
Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.686690000000006,-73.91989000000001,Private room,165,1,27,2017-10-08,0.28,4,311,-1321,False,medium
Entire Apt in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.715340000000005,-73.95914,Entire home/apt,165,5,117,2019-06-29,1.28,1,23,-692,True,medium
Clinton Hill + Free Coffee = #smile,759583,Pepe,Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,75,3,43,2019-05-20,0.44,2,365,-732,False,low
"Nice, cozy, neat apt Greenpoint,BK",762563,Lennny & Megan,Brooklyn,Greenpoint,40.72489,-73.95494000000001,Entire home/apt,130,5,4,2015-03-13,0.05,1,0,-2261,True,medium
PRIVATE and SUNNY Williamsburg Apt!,465589,Amia,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,2019-06-29,4.0,1,222,-692,True,medium
Purple Room for 2/3 in brownstone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.679629999999996,-73.93908,Private room,88,1,64,2019-07-01,0.68,3,238,-690,False,low
Red Room for two in Brownstone for $1355/mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,80,1,39,2019-06-24,0.41,3,218,-697,False,low
Surfer room 15mins to downtown NYC!,772300,Alain,Brooklyn,Williamsburg,40.71309,-73.94128,Private room,90,6,3,2014-08-31,0.03,1,0,-2455,False,low
Prime Williamsburg 3 BR with Deck,776490,Andres,Brooklyn,Williamsburg,40.713229999999996,-73.95745,Entire home/apt,450,5,37,2018-12-27,0.79,1,15,-876,True,high
Beautiful Brooklyn Oasis ,776645,Placid,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,2019-06-28,0.35,1,119,-693,True,medium
Blue Room in Awesome Artist's Apartment!,242506,Jsun,Brooklyn,Williamsburg,40.710229999999996,-73.96665,Private room,89,3,205,2017-12-31,2.31,3,0,-1237,False,low
Greenpoint Loft / Le Chez Andrea,32169,Andrea,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,2019-06-08,0.89,3,350,-713,False,low
Amazing Brownstone in Best Brooklyn,787273,Smadar,Brooklyn,Other,40.6809,-73.99233000000001,Entire home/apt,500,7,7,2018-08-29,0.07,1,0,-996,True,high
LG Private Room/Family Friendly,792159,Wanda,Brooklyn,Bushwick,40.70283,-73.92130999999999,Private room,60,3,480,2019-07-07,6.7,1,0,-684,False,low
"3 BR, Beautiful Brooklyn Duplex",795640,Jilly,Brooklyn,Other,40.682520000000004,-73.99619,Entire home/apt,350,5,6,2015-08-08,0.06,1,0,-2113,True,high
Gorgeous Duplex + Garden,795889,Adam,Brooklyn,Park Slope,40.67853,-73.98089,Entire home/apt,219,5,2,2014-08-31,0.03,1,0,-2455,True,high
CBG# 4Tiny room w/ huge window/AC,22486,Lisel,Brooklyn,Park Slope,40.6788,-73.97643000000001,Private room,60,1,20,2018-08-24,0.21,6,258,-1001,False,low
"Sunny, quiet, legal homelike suite-Pk Slope South",720558,Sara,Brooklyn,Other,40.66085,-73.98536999999999,Entire home/apt,105,28,101,2019-07-01,1.06,1,167,-690,True,medium
Warehouse Loft with Garden view,806112,Julia,Brooklyn,Bedford-Stuyvesant,40.681309999999996,-73.95331999999999,Entire home/apt,75,2,87,2017-04-18,1.09,1,0,-1494,True,low
Creative Vintage Loft in S. Williamsburg,806774,Ali & SweetPea,Brooklyn,Williamsburg,40.70667,-73.96524000000001,Entire home/apt,85,2,86,2019-05-16,0.89,2,15,-736,True,low
"Fort Greene, Brooklyn: Front Bedroom",67778,Doug,Brooklyn,Other,40.68768,-73.97610999999999,Private room,85,2,35,2019-07-02,0.55,2,161,-689,False,low
spacious studio,826459,Jane,Brooklyn,Greenpoint,40.729009999999995,-73.95812,Private room,91,3,241,2019-06-24,2.49,1,287,-697,False,low
Cozy private family home in Bushwick,833926,Kris,Brooklyn,Bushwick,40.69055,-73.92357,Entire home/apt,150,2,11,2018-10-28,0.46,1,0,-936,True,medium
Cosy Sunny 1brm in Prospect Heights,842125,Jennifer,Brooklyn,Crown Heights,40.67505,-73.95969000000001,Entire home/apt,97,3,31,2018-10-23,0.32,1,193,-941,True,low
Williamsburg Home Away From Home!,846309,Dani,Brooklyn,Williamsburg,40.70925,-73.95425,Entire home/apt,179,4,23,2019-04-13,0.24,1,25,-769,True,medium
Brand New Beautiful Duplex Apartment with Garden,848748,Sarah,Brooklyn,Greenpoint,40.72315,-73.95226,Entire home/apt,500,2,20,2019-06-24,0.21,2,127,-697,True,high
Williamsburg bedroom by Bedford Ave,876054,Obed,Brooklyn,Williamsburg,40.71312,-73.96199,Private room,70,2,227,2019-06-18,2.4,1,37,-703,False,low
Clean and bright with a comfortable atmosphere,889106,Lisa,Brooklyn,Williamsburg,40.71297,-73.94336,Private room,75,4,80,2019-07-06,1.55,1,0,-685,False,low
Historic Brooklyn Studio Apartment,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,Entire home/apt,99,2,187,2019-06-10,1.97,2,287,-711,True,low
"""The Oasis"" on Bedford Williamsburg",906200,Mariana,Brooklyn,Williamsburg,40.7158,-73.95803000000001,Entire home/apt,350,6,1,2016-01-01,0.02,1,233,-1967,True,high
"Large, sunny garden apartment.",909146,Mj,Brooklyn,Other,40.68262,-73.97299,Entire home/apt,170,3,67,2018-10-20,0.7,1,129,-944,True,medium
Family & Friends in New York City,489400,O'Dell,Brooklyn,Other,40.67497,-73.87305,Entire home/apt,169,3,177,2019-06-29,1.86,1,297,-692,True,medium
Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66788,-73.94813,Entire home/apt,99,4,90,2019-06-30,0.94,1,56,-691,True,low
Chateau Style Brooklyn Loft for Singles or Couples,920542,Farrah,Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,Entire home/apt,160,3,42,2019-05-18,0.44,1,355,-734,True,medium
Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Other,40.67946,-73.96500999999999,Entire home/apt,215,3,33,2019-05-08,0.35,1,156,-744,True,high
Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66944,-73.98083000000001,Entire home/apt,130,3,179,2019-05-29,2.02,1,273,-723,True,medium
Bright Private Bedroom in Williamsburg (Bedford L),302936,Melody,Brooklyn,Williamsburg,40.719429999999996,-73.95958,Private room,65,30,52,2018-10-31,0.54,1,276,-933,False,low
Hospitality on Propsect Pk-12 yrs Hosting Legally!,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95640999999999,Private room,43,1,401,2019-07-04,6.62,2,43,-687,False,low
"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539000000001,Private room,42,1,72,2019-06-17,0.84,2,96,-704,False,low
Loft Style Apt in Williamsburg,304493,Erika,Brooklyn,Williamsburg,40.70275,-73.94501,Private room,85,1,46,2018-12-30,0.97,1,59,-873,False,low
2 Beds over Bed-Stuy,953279,Tim,Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569000000001,Entire home/apt,139,3,83,2019-06-23,1.19,1,255,-698,True,medium
"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67617,-73.98136,Private room,105,1,211,2019-06-15,2.21,2,252,-706,False,medium
Huge Bklyn Loft w Private Roofdeck,953565,Vanessa,Brooklyn,Park Slope,40.67595,-73.98053,Entire home/apt,265,5,15,2015-06-14,0.16,1,0,-2168,True,high
"Comfy, Cozy, Brooklyn close to Manhattan",289135,Toni,Brooklyn,Bedford-Stuyvesant,40.68497,-73.95591999999999,Entire home/apt,99,3,207,2019-07-07,2.18,1,304,-684,True,low
Sunny Space in Williamsburg,973438,Susanne,Brooklyn,Williamsburg,40.71137,-73.94362,Private room,100,2,273,2019-06-24,2.85,1,254,-697,False,low
Serene Park Slope Garden Apartment,988350,Andrea,Brooklyn,Park Slope,40.6755,-73.97859,Entire home/apt,190,4,105,2019-05-11,1.62,1,328,-741,True,medium
Cozy and spacious - rare for NYC!,918087,Kestrel,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,Private room,67,4,72,2016-12-26,0.76,3,0,-1607,False,low
St. James Pl Garden Studio 1block to PRATT &Gtrain,51038,Erica,Brooklyn,Clinton Hill,40.68634,-73.96161,Entire home/apt,248,2,58,2019-06-04,0.61,6,199,-717,True,high
"Great, spacious apt in Williamsburg",903686,Melanie,Brooklyn,Williamsburg,40.7093,-73.9497,Private room,100,6,8,2015-09-17,0.09,1,249,-2073,False,low
Ideal Brooklyn Brownstone Apartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,Entire home/apt,145,3,123,2019-06-11,1.29,1,287,-710,True,medium
"A Cozy Oasis in Bushwick, NY",1011426,Danielle,Brooklyn,Bushwick,40.683640000000004,-73.91076,Private room,41,2,55,2019-04-30,0.59,1,286,-752,False,low
Private Entrance - Private Parking,1012691,Tiffaney,Brooklyn,Williamsburg,40.71893,-73.9428,Entire home/apt,120,4,87,2019-07-03,0.99,1,263,-688,True,medium
"Sunny, Spacious Studio in Ft.Greene",1014639,Brett,Brooklyn,Other,40.68765,-73.97073,Entire home/apt,157,2,4,2018-08-27,0.18,1,0,-998,True,medium
Williamsburg Exposed Brick Loft,1017473,Evan,Brooklyn,Williamsburg,40.71413,-73.96596,Entire home/apt,195,14,31,2019-05-26,0.33,1,263,-726,True,medium
Bright Modern Charming Housebarge,1018472,Angus,Brooklyn,Other,40.58422,-73.94079,Entire home/apt,70,4,128,2016-11-15,1.34,2,90,-1648,True,low
Central Bedford Avenue Apartment,1024355,Martina,Brooklyn,Williamsburg,40.71973,-73.95581999999999,Entire home/apt,185,3,14,2015-08-31,0.15,1,0,-2090,True,medium
Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323000000001,Entire home/apt,145,3,30,2019-06-24,0.32,3,11,-697,True,medium
Greenpoint Waterfront Loft,306739,Maya,Brooklyn,Greenpoint,40.73049,-73.96115,Entire home/apt,185,3,228,2018-04-25,2.39,3,1,-1122,True,medium
Quiet One Bedroom in Park Slope,1096084,Daniel,Brooklyn,Other,40.67688,-73.9859,Entire home/apt,100,7,9,2016-06-23,0.1,1,0,-1793,True,low
CreaTive Live-In Artspace/Birdsnest,293130,Meli,Brooklyn,Bushwick,40.700509999999994,-73.92204,Private room,40,1,1,2019-04-21,0.37,1,5,-761,False,low
"Sunny, calm room in Victorian home",1112560,Mary,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741,Private room,79,3,152,2019-06-25,1.6,3,192,-696,False,low
"Luxury Furnished 1 bedro, Bay Ridge",1121193,Samuel,Brooklyn,Other,40.61927,-74.0307,Entire home/apt,100,30,7,2018-11-14,0.08,1,241,-919,True,low
"Wonderful Studio In Brooklyn, NY!!!",447754,Yana,Brooklyn,Other,40.61922,-73.99399,Entire home/apt,110,1,24,2019-01-19,0.26,1,183,-853,True,medium
A Cozy Brooklyn Hideaway,759583,Pepe,Brooklyn,Clinton Hill,40.68275,-73.96148000000001,Entire home/apt,172,4,8,2017-10-14,0.09,2,189,-1315,True,medium
Lovely HUGE Master Bed + Study,918087,Kestrel,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,Private room,75,3,59,2017-01-05,0.62,3,0,-1597,False,low
Large Artist Floorthru- Greenpoint,1146744,Deborah,Brooklyn,Greenpoint,40.72595,-73.95298000000001,Entire home/apt,116,29,22,2019-03-15,0.23,1,335,-798,True,medium
CBG Helps Haiti Rm #3,22486,Lisel,Brooklyn,Park Slope,40.68012,-73.97847,Private room,120,2,23,2018-09-15,0.24,6,342,-979,False,medium
Lovely Apartment,1164642,Rosalynn,Brooklyn,Other,40.674240000000005,-73.96665,Entire home/apt,150,5,24,2019-06-23,0.25,1,363,-698,True,medium
"BEAUTIFUL APARTMENT, GREAT LOCATION",991380,Stefania,Brooklyn,Other,40.68653,-73.98562,Entire home/apt,230,4,18,2018-07-05,0.21,1,0,-1051,True,high
Charming room in Victorian home,1112560,Mary,Brooklyn,Bedford-Stuyvesant,40.687490000000004,-73.95494000000001,Private room,79,3,115,2019-07-05,1.21,3,264,-686,False,low
Brooklyn B & B close to Manhattan,663879,Christopher,Brooklyn,Other,40.68645,-73.97538,Private room,130,3,154,2019-06-19,1.63,2,305,-702,False,medium
The Notorious B.N.B. { The Erhart },1177497,Jessica,Brooklyn,Clinton Hill,40.68999,-73.96710999999999,Private room,239,1,164,2019-07-01,1.73,11,356,-690,False,high
Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,815977,Ryan,Brooklyn,Williamsburg,40.711259999999996,-73.94575999999999,Entire home/apt,220,3,116,2019-06-30,1.23,2,135,-691,True,high
ROOM WITH KITCHENETTE #2,209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.67855,-73.94949,Entire home/apt,80,3,234,2019-06-30,2.47,4,308,-691,True,low
"Your Haven Awaits At ""Emma's Place""",1191142,Lady Jay,Brooklyn,Bedford-Stuyvesant,40.685159999999996,-73.92520999999999,Entire home/apt,135,4,82,2019-05-18,0.87,1,273,-734,True,medium
Beautiful Brownstone,1194377,Marceline,Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946,Entire home/apt,100,7,63,2019-06-26,1.87,1,321,-695,True,low
Oversized Studio in Park Slope,507304,Derrick,Brooklyn,Other,40.662929999999996,-73.99833000000001,Entire home/apt,200,5,1,2012-01-02,0.01,1,0,-3427,True,medium
Apt with EmpireState view-Subway around the corner,1203500,Civan,Brooklyn,Bedford-Stuyvesant,40.690459999999995,-73.95167,Entire home/apt,80,2,35,2019-06-09,0.4,1,36,-712,True,low
"Lovely pied-à-terre, in an historic building",1217241,Dee,Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219,Entire home/apt,110,3,305,2019-06-27,3.24,1,231,-694,True,medium
HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,Other,40.66414,-73.98574,Entire home/apt,300,1,40,2019-06-16,0.44,1,0,-705,True,high
"Williamsburg Garden Home, 5 minutes from Manhattan",1240820,Triny,Brooklyn,Williamsburg,40.717459999999996,-73.95496999999999,Entire home/apt,180,2,125,2019-07-06,1.36,3,248,-685,True,medium
"HUGE, modern 2-LEVEL Brooklyn apt",4166168,Nick And Noémie,Brooklyn,Other,40.70257,-73.9847,Entire home/apt,350,5,40,2019-04-14,0.5,1,67,-768,True,high
Private Room in Fort Green BK close to city,136962,Li,Brooklyn,Other,40.68501,-73.97019,Private room,85,5,124,2019-05-25,1.32,1,69,-727,False,low
Spacious & Charming by Prospect Pk,1258363,Todd,Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.96003,Entire home/apt,80,21,5,2018-12-19,0.12,1,0,-884,True,low
